strategy,window_start,window_end,profitable,number_of_trades,total_deployed,gross_profit,net_profit,return_on_deployed_capital,average_net_profit_per_trade,median_net_profit_per_trade,win_rate,best_trade,worst_trade,profit_factor,max_drawdown
buy_after_first_green_after_two_reds,2017-06-01,2018-05-31,False,22,2200.0,-1.885163425871439,-2.3251634258714393,-0.0010568924663051998,-0.10568924663051997,-0.07855701815655201,0.36363636363636365,1.3070666298037081,-2.2970398481973486,0.6940512534863396,-5.099648177124701
buy_after_first_green_after_two_reds,2017-07-01,2018-06-30,False,22,2200.0,-2.6207973826495645,-3.060797382649565,-0.001391271537567984,-0.1391271537567984,-0.10400038591532267,0.3181818181818182,1.3070666298037081,-2.2970398481973486,0.6318658504549481,-5.814155257489093
buy_after_first_green_after_two_reds,2017-08-01,2018-07-31,False,22,2200.0,-2.1663984597134918,-2.606398459713492,-0.001184726572597042,-0.11847265725970418,-0.08175748487179389,0.36363636363636365,1.3070666298037081,-2.2970398481973486,0.682671027075641,-5.814155257489093
buy_after_first_green_after_two_reds,2017-09-01,2018-08-31,False,22,2200.0,-3.557934917559591,-3.9979349175595913,-0.0018172431443452687,-0.18172431443452688,-0.20791191454382016,0.3181818181818182,1.3070666298037081,-2.2970398481973486,0.57526309795469,-6.699945733006678
buy_after_first_green_after_two_reds,2017-10-01,2018-09-30,False,23,2300.0,-3.5016645285627312,-3.9616645285627317,-0.0017224628385055355,-0.17224628385055354,-0.20360414945377545,0.30434782608695654,1.3070666298037081,-2.2970398481973486,0.5849029790604934,-6.699945733006678
buy_after_first_green_after_two_reds,2017-11-01,2018-10-31,False,26,2600.0,-3.8246100403694925,-4.344610040369492,-0.0016710038616805738,-0.1671003861680574,-0.20791191454382016,0.3076923076923077,1.3070666298037081,-2.2970398481973486,0.5924178999532321,-7.619432829443465
buy_after_first_green_after_two_reds,2017-12-01,2018-11-30,False,26,2600.0,-3.243678477977807,-3.7636784779778076,-0.0014475686453760798,-0.144756864537608,-0.20791191454382016,0.34615384615384615,1.3070666298037081,-2.2970398481973486,0.640539880169658,-7.619432829443465
buy_after_first_green_after_two_reds,2018-01-01,2018-12-31,False,26,2600.0,-2.659990183436345,-3.179990183436345,-0.0012230731474755173,-0.12230731474755173,-0.20791191454382016,0.34615384615384615,1.3070666298037081,-2.2970398481973486,0.6984779213066565,-7.619432829443465
buy_after_first_green_after_two_reds,2018-02-01,2019-01-31,False,26,2600.0,-2.659990183436345,-3.179990183436345,-0.0012230731474755173,-0.12230731474755173,-0.20791191454382016,0.34615384615384615,1.3070666298037081,-2.2970398481973486,0.6984779213066565,-7.619432829443465
buy_after_first_green_after_two_reds,2018-03-01,2019-02-28,False,24,2400.0,-4.6189348559503856,-5.098934855950386,-0.0021245561899793275,-0.21245561899793275,-0.20791191454382016,0.2916666666666667,1.293705394577469,-2.2970398481973486,0.4976932213431863,-7.619432829443463
buy_after_first_green_after_two_reds,2018-04-01,2019-03-31,False,23,2300.0,-5.972594359294858,-6.432594359294858,-0.0027967801562151554,-0.27967801562151556,-0.24766078542970635,0.30434782608695654,0.9819228822993664,-2.2970398481973486,0.3833394733311126,-5.106775128486339
buy_after_first_green_after_two_reds,2018-05-01,2019-04-30,False,22,2200.0,-4.559191561249798,-4.999191561249798,-0.00227235980056809,-0.227235980056809,-0.2299402325317856,0.3181818181818182,0.9819228822993664,-1.7248435041091104,0.3854182016057786,-4.032359764148175
buy_after_first_green_after_two_reds,2018-06-01,2019-05-31,False,23,2300.0,-7.0433162686243005,-7.503316268624301,-0.0032623114211410005,-0.32623114211410004,-0.2730761846583518,0.30434782608695654,0.9819228822993664,-1.8216442189959792,0.2946965544348037,-7.1424081919959
buy_after_first_green_after_two_reds,2018-07-01,2019-06-30,False,24,2400.0,-6.0689967697413305,-6.548996769741331,-0.002728748654058888,-0.2728748654058888,-0.18998590027424986,0.3333333333333333,0.9819228822993664,-1.8216442189959792,0.3487620226725897,-7.274719207114693
buy_after_first_green_after_two_reds,2018-08-01,2019-07-31,False,25,2500.0,-6.821790374966574,-7.321790374966575,-0.00292871614998663,-0.292871614998663,-0.24766078542970635,0.32,0.9819228822993664,-1.8216442189959792,0.33236645366250056,-6.897569018816061
buy_after_first_green_after_two_reds,2018-09-01,2019-08-31,False,26,2600.0,-9.065056992517917,-9.585056992517917,-0.0036865603817376603,-0.368656038173766,-0.18998590027424986,0.34615384615384615,0.9819228822993664,-3.099153872398499,0.28708770755177127,-10.400225115620977
buy_after_first_green_after_two_reds,2018-10-01,2019-09-30,False,25,2500.0,-9.009718393944542,-9.509718393944544,-0.0038038873575778178,-0.38038873575778176,-0.24766078542970635,0.36,0.9819228822993664,-3.099153872398499,0.2857201954539097,-10.400225115620978
buy_after_first_green_after_two_reds,2018-11-01,2019-10-31,False,24,2400.0,-8.880016866080542,-9.360016866080542,-0.0039000070275335592,-0.3900007027533559,-0.18998590027424986,0.375,1.3366889919285563,-3.099153872398499,0.3201676477933982,-11.69878280011701
buy_after_first_green_after_two_reds,2018-12-01,2019-11-30,False,23,2300.0,-8.822556291704707,-9.282556291704708,-0.004035894039871612,-0.4035894039871612,-0.13231101511879337,0.391304347826087,1.3366889919285563,-3.099153872398499,0.3134439704197734,-11.69878280011701
buy_after_first_green_after_two_reds,2019-01-01,2019-12-31,False,22,2200.0,-9.503498062132717,-9.943498062132722,-0.0045197718464239645,-0.45197718464239645,-0.2026935998885726,0.4090909090909091,1.3366889919285563,-3.099153872398499,0.25775155497465896,-11.586557401242166
buy_after_first_green_after_two_reds,2019-02-01,2020-01-31,False,25,2500.0,-10.097751899190621,-10.597751899190621,-0.004239100759676248,-0.42391007596762487,-0.2730761846583518,0.4,1.3366889919285563,-3.099153872398499,0.2795717716819614,-11.586557401242166
buy_after_first_green_after_two_reds,2019-03-01,2020-02-29,False,23,2300.0,-9.629889258566383,-10.089889258566384,-0.004386908373289732,-0.4386908373289732,-0.2730761846583518,0.43478260869565216,1.3366889919285563,-3.099153872398499,0.2895688973635512,-11.431266689701937
buy_after_first_green_after_two_reds,2019-04-01,2020-03-31,False,24,2400.0,-15.82503368765136,-16.305033687651356,-0.006793764036521399,-0.6793764036521398,-0.2026935998885726,0.4166666666666667,5.669655172413799,-9.650668536699394,0.3691696978929315,-16.4126172548879
buy_after_first_green_after_two_reds,2019-05-01,2020-04-30,False,25,2500.0,-17.53523430886027,-18.035234308860268,-0.007214093723544107,-0.7214093723544107,-0.30186181153347924,0.36,5.669655172413799,-9.650668536699394,0.3434465097052083,-16.21359008986429
buy_after_first_green_after_two_reds,2019-06-01,2020-05-31,False,23,2300.0,-12.148049398351734,-12.608049398351735,-0.005481760607979015,-0.5481760607979015,-0.011216512955638507,0.43478260869565216,5.669655172413799,-9.650668536699394,0.4548527154327343,-15.472335092094658
buy_after_first_green_after_two_reds,2019-07-01,2020-06-30,False,23,2300.0,-7.427493323625901,-7.887493323625899,-0.003429344923315608,-0.3429344923315608,-0.00874000675599394,0.4782608695652174,5.669655172413799,-9.650668536699394,0.6569980162954939,-15.472335092094657
buy_after_first_green_after_two_reds,2019-08-01,2020-07-31,False,22,2200.0,-7.72836054593881,-8.168360545938805,-0.0037128911572449114,-0.37128911572449114,-0.009978259855816223,0.45454545454545453,5.669655172413799,-9.650668536699394,0.6415024471046304,-15.472335092094657
buy_after_first_green_after_two_reds,2019-09-01,2020-08-31,False,20,2000.0,-4.004613512417333,-4.404613512417333,-0.0022023067562086667,-0.22023067562086665,0.09411601397977035,0.5,5.669655172413799,-9.650668536699394,0.7689981939413715,-15.472335092094657
buy_after_first_green_after_two_reds,2019-10-01,2020-09-30,False,22,2200.0,-7.3627933628539814,-7.802793362853979,-0.003546724255842718,-0.35467242558427176,-0.009978259855816223,0.45454545454545453,5.669655172413799,-9.650668536699394,0.6598043450250882,-15.472335092094657
buy_after_first_green_after_two_reds,2019-11-01,2020-10-31,False,22,2200.0,-7.3847476971134345,-7.824747697113437,-0.0035567034986879256,-0.3556703498687926,-0.06533285868100201,0.4090909090909091,5.669655172413799,-9.650668536699394,0.6381026940798789,-15.472335092094657
buy_after_first_green_after_two_reds,2019-12-01,2020-11-30,False,22,2200.0,-7.78788826238622,-8.227888262386221,-0.003739949210175555,-0.3739949210175555,-0.12759915910110717,0.36363636363636365,5.669655172413799,-9.650668536699394,0.6226254440981263,-15.472335092094657
buy_after_first_green_after_two_reds,2020-01-01,2020-12-31,False,23,2300.0,-7.659161668844313,-8.119161668844313,-0.0035300702908018754,-0.35300702908018755,-0.11944920440636551,0.391304347826087,5.669655172413799,-9.650668536699394,0.6276122218282241,-15.472335092094658
buy_after_first_green_after_two_reds,2020-02-01,2021-01-31,False,23,2300.0,-9.025276763177802,-9.4852767631778,-0.004124033375294696,-0.4124033375294696,-0.11944920440636551,0.391304347826087,5.669655172413799,-9.650668536699394,0.6007925994484727,-15.472335092094658
buy_after_first_green_after_two_reds,2020-03-01,2021-02-28,False,24,2400.0,-8.365907964765407,-8.845907964765406,-0.003685794985318919,-0.3685794985318919,-0.06533285868100201,0.4166666666666667,5.669655172413799,-9.650668536699394,0.6277017516409339,-15.472335092094658
buy_after_first_green_after_two_reds,2020-04-01,2021-03-31,False,24,2400.0,-1.4892720101806316,-1.969272010180632,-0.00082053000424193,-0.082053000424193,-0.12759915910110717,0.4166666666666667,2.661480243922807,-2.214475974271659,0.8444383877623927,-7.826350192156455
buy_after_first_green_after_two_reds,2020-05-01,2021-04-30,False,25,2500.0,-0.1759141037006806,-0.6759141037006811,-0.00027036564148027244,-0.027036564148027242,-0.11944920440636551,0.44,2.661480243922807,-2.214475974271659,0.9455652442418141,-7.826350192156456
buy_after_first_green_after_two_reds,2020-06-01,2021-05-31,False,25,2500.0,0.06568908520589956,-0.43431091479410044,-0.00017372436591764017,-0.017372436591764018,-0.11944920440636551,0.44,2.661480243922807,-2.214475974271659,0.9650982179111749,-7.826350192156456
buy_after_first_green_after_two_reds,2020-07-01,2021-06-30,False,26,2600.0,-6.0963885668843485,-6.616388566884347,-0.0025447648334170564,-0.25447648334170564,-0.1586329838642175,0.38461538461538464,1.4451311580294202,-2.214475974271659,0.5203059918146865,-7.387379305070852
buy_after_first_green_after_two_reds,2020-08-01,2021-07-31,False,26,2600.0,-4.681160317611854,-5.201160317611855,-0.0020004462760045594,-0.20004462760045597,-0.12759915910110717,0.4230769230769231,1.4451311580294202,-2.214475974271659,0.6027487621912188,-7.387379305070851
buy_after_first_green_after_two_reds,2020-09-01,2021-08-31,False,27,2700.0,-4.547368272318621,-5.087368272318619,-0.001884210471229118,-0.1884210471229118,-0.13574911379584884,0.4074074074074074,1.4451311580294202,-2.214475974271659,0.6218421720557753,-6.475050720281146
buy_after_first_green_after_two_reds,2020-10-01,2021-09-30,False,28,2800.0,-2.5552176236002255,-3.115217623600226,-0.0011125777227143664,-0.11125777227143664,-0.12759915910110717,0.39285714285714285,1.4451311580294202,-1.7440236058616798,0.7363177147969101,-4.129558202132126
buy_after_first_green_after_two_reds,2020-11-01,2021-10-31,False,27,2700.0,-0.6349845732090187,-1.1749845732090192,-0.000435179471558896,-0.0435179471558896,-0.06959497437593275,0.4444444444444444,1.6850347321889925,-1.7440236058616798,0.8983497033785058,-4.129558202132126
buy_after_first_green_after_two_reds,2020-12-01,2021-11-30,False,28,2800.0,-0.3241338399507576,-0.8841338399507581,-0.00031576208569669933,-0.03157620856966993,-0.05382819158290751,0.4642857142857143,1.6850347321889925,-1.7440236058616798,0.9232543249651368,-4.129558202132126
buy_after_first_green_after_two_reds,2021-01-01,2021-12-31,False,29,2900.0,-1.7084103316638455,-2.288410331663846,-0.0007891070109185676,-0.07891070109185676,-0.1427386733550384,0.41379310344827586,1.6850347321889925,-1.7440236058616798,0.8311409258835997,-3.8532128766024187
buy_after_first_green_after_two_reds,2021-02-01,2022-01-31,False,29,2900.0,-0.7293501750266995,-1.3093501750267,-0.0004515000603540345,-0.04515000603540345,-0.06959497437593275,0.41379310344827586,1.6850347321889925,-1.4477522935779774,0.8867610900085607,-2.7485580691531353
buy_after_first_green_after_two_reds,2021-03-01,2022-02-28,True,31,3100.0,2.8179053151624944,2.197905315162494,0.0007090017145685464,0.07090017145685464,-0.04089754976228875,0.45161290322580644,2.63424503427667,-1.4477522935779774,1.1900854384873143,-2.139886638209889
buy_after_first_green_after_two_reds,2021-04-01,2022-03-31,True,29,2900.0,5.8935761185034075,5.313576118503407,0.0018322676270701404,0.18322676270701405,-0.038061408789882276,0.4827586206896552,2.63424503427667,-1.4477522935779774,1.5687554745122065,-2.139886638209889
buy_after_first_green_after_two_reds,2021-05-01,2022-04-30,True,31,3100.0,0.9901938980255043,0.37019389802550373,0.00011941738645983992,0.01194173864598399,-0.04089754976228875,0.45161290322580644,2.63424503427667,-2.8961061946902644,1.0273384522956812,-5.272641367970321
buy_after_first_green_after_two_reds,2021-06-01,2022-05-31,False,32,3200.0,-2.663230326544608,-3.3032303265446084,-0.00103225947704519,-0.10322594770451901,-0.20651534034846986,0.40625,2.63424503427667,-2.8961061946902644,0.7917349919297705,-7.630266818959493
buy_after_first_green_after_two_reds,2021-07-01,2022-06-30,False,32,3200.0,-6.608761494309512,-7.248761494309512,-0.0022652379669717226,-0.22652379669717226,-0.20651534034846986,0.375,2.63424503427667,-3.340814390195692,0.631646450686284,-12.797507145570233
buy_after_first_green_after_two_reds,2021-08-01,2022-07-31,False,33,3300.0,-8.354065093988563,-9.014065093988563,-0.0027315348769662313,-0.2731534876966231,-0.2702920073419013,0.36363636363636365,2.63424503427667,-3.340814390195692,0.5677248916367423,-13.847644319778945
buy_after_first_green_after_two_reds,2021-09-01,2022-08-31,False,34,3400.0,-7.485091459674044,-8.165091459674045,-0.002401497488139425,-0.2401497488139425,-0.127834653637362,0.38235294117647056,2.63424503427667,-3.340814390195692,0.602405054056138,-13.86320319004698
buy_after_first_green_after_two_reds,2021-10-01,2022-09-30,False,34,3400.0,-10.171844380950912,-10.851844380950913,-0.003191718935573798,-0.3191718935573798,-0.20651534034846986,0.38235294117647056,2.63424503427667,-3.340814390195692,0.5233794189213923,-16.465194535074474
buy_after_first_green_after_two_reds,2021-11-01,2022-10-31,False,36,3600.0,-10.223180956714739,-10.943180956714743,-0.0030397724879763174,-0.30397724879763177,-0.20651534034846986,0.3888888888888889,2.867866901122682,-3.340814390195692,0.5629160960224541,-16.46519453507448
buy_after_first_green_after_two_reds,2021-12-01,2022-11-30,False,36,3600.0,-8.997524275939718,-9.717524275939716,-0.0026993122988721433,-0.26993122988721435,-0.2874880040505312,0.3888888888888889,2.867866901122682,-3.340814390195692,0.6155900849463851,-16.46519453507448
buy_after_first_green_after_two_reds,2022-01-01,2022-12-31,False,37,3700.0,-7.957914793661149,-8.697914793661147,-0.00235078778207058,-0.23507877820705803,-0.2702920073419013,0.3783783783783784,2.867866901122682,-3.340814390195692,0.6459012184675882,-16.465194535074477
buy_after_first_green_after_two_reds,2022-02-01,2023-01-31,False,37,3700.0,-6.346507253054923,-7.086507253054922,-0.0019152722305553842,-0.19152722305553843,-0.2702920073419013,0.40540540540540543,2.867866901122682,-3.340814390195692,0.7094120761586888,-16.465194535074477
buy_after_first_green_after_two_reds,2022-03-01,2023-02-28,False,37,3700.0,-11.389524891025195,-12.129524891025195,-0.00327824997054735,-0.327824997054735,-0.33139333251923864,0.35135135135135137,2.867866901122682,-3.340814390195692,0.538668337775198,-16.465194535074477
buy_after_first_green_after_two_reds,2022-04-01,2023-03-31,False,38,3800.0,-11.731575220946986,-12.49157522094699,-0.003287256637091313,-0.3287256637091313,-0.3180386666391999,0.3684210526315789,2.867866901122682,-3.340814390195692,0.528476380272296,-15.221485166049616
buy_after_first_green_after_two_reds,2022-05-01,2023-04-30,False,36,3600.0,-5.841918280464065,-6.561918280464065,-0.0018227550779066847,-0.18227550779066848,-0.1930264139846893,0.3888888888888889,2.867866901122682,-3.340814390195692,0.689584959198172,-9.66271730693626
buy_after_first_green_after_two_reds,2022-06-01,2023-05-31,False,36,3600.0,-2.757685441937152,-3.4776854419371515,-0.000966023733871431,-0.0966023733871431,-0.09968590164213474,0.4444444444444444,2.867866901122682,-3.340814390195692,0.8208324465767382,-7.1214324136196225
buy_after_first_green_after_two_reds,2022-07-01,2023-06-30,True,36,3600.0,2.9277176216928047,2.207717621692804,0.0006132548949146678,0.06132548949146678,-0.010795111164021416,0.5,2.867866901122682,-2.2684885537667254,1.146270701194315,-3.84140683161984
buy_after_first_green_after_two_reds,2022-08-01,2023-07-31,True,37,3700.0,4.937654358685163,4.1976543586851625,0.001134501178023017,0.11345011780230169,0.028189868080239506,0.5405405405405406,2.867866901122682,-2.2684885537667254,1.301564898885162,-3.84140683161984
buy_after_first_green_after_two_reds,2022-09-01,2023-08-31,True,37,3700.0,2.7272000849216993,1.9872000849216986,0.0005370811040328915,0.053708110403289155,0.022158516020229797,0.5135135135135135,2.867866901122682,-2.2684885537667254,1.12798383271878,-3.3583044260823858
buy_after_first_green_after_two_reds,2022-10-01,2023-09-30,True,36,3600.0,5.173215824590006,4.453215824590004,0.0012370043957194456,0.12370043957194457,0.04072583707672496,0.5277777777777778,2.867866901122682,-2.2684885537667254,1.3420407381892696,-2.3619887493906884
buy_after_first_green_after_two_reds,2022-11-01,2023-10-31,True,37,3700.0,2.6696283834612307,1.929628383461231,0.0005215211847192516,0.052152118471925156,-0.03747640685074714,0.4864864864864865,1.7200000000000082,-1.5546873573710673,1.1564970676538855,-3.941054111049544
buy_after_first_green_after_two_reds,2022-12-01,2023-11-30,True,35,3500.0,1.2946378233605333,0.5946378233605336,0.00016989652096015246,0.016989652096015245,-0.03747640685074714,0.4857142857142857,1.6558724579462702,-1.5546873573710673,1.0497808353243148,-3.9410541110495445
buy_after_first_green_after_two_reds,2023-01-01,2023-12-31,True,31,3100.0,1.2936062045376118,0.6736062045376112,0.00021729232404439072,0.02172923240443907,0.022158516020229797,0.5161290322580645,1.6558724579462702,-1.5546873573710673,1.0633757166648816,-3.9410541110495445
buy_after_first_green_after_two_reds,2023-02-01,2024-01-31,True,30,3000.0,3.2573081760634337,2.657308176063433,0.0008857693920211444,0.08857693920211444,0.04072583707672496,0.5333333333333333,1.6558724579462702,-1.5546873573710673,1.2790181181454812,-3.9410541110495445
buy_after_first_green_after_two_reds,2023-03-01,2024-02-29,True,29,2900.0,6.301463294646559,5.721463294646558,0.0019729183774643303,0.19729183774643302,0.10476267968537513,0.5862068965517241,1.6558724579462702,-1.5546873573710673,1.7510297888035873,-3.9410541110495445
buy_after_first_green_after_two_reds,2023-04-01,2024-03-31,True,30,3000.0,6.083032616042672,5.48303261604267,0.00182767753868089,0.182767753868089,0.08202791890929763,0.5666666666666667,1.6097846889952172,-1.5546873573710673,1.7749344237777314,-3.9410541110495445
buy_after_first_green_after_two_reds,2023-05-01,2024-04-30,True,29,2900.0,5.070320911472582,4.49032091147258,0.0015483865211974412,0.15483865211974412,0.10476267968537513,0.5862068965517241,1.6097846889952172,-1.5546873573710673,1.5433864320696862,-3.9410541110495445
buy_after_first_green_after_two_reds,2023-06-01,2024-05-31,True,28,2800.0,5.21088484240937,4.6508848424093685,0.0016610303008604888,0.16610303008604888,0.16780395953948982,0.6071428571428571,1.6097846889952172,-1.5546873573710673,1.6091614929716491,-3.9410541110495445
buy_after_first_green_after_two_reds,2023-07-01,2024-06-30,True,28,2800.0,5.009208955218259,4.44920895521826,0.0015890031982922356,0.15890031982922356,0.18220672087114534,0.6071428571428571,1.6097846889952172,-1.5546873573710673,1.6498055246134946,-3.9410541110495445
buy_after_first_green_after_two_reds,2023-08-01,2024-07-31,True,28,2800.0,4.452387982355843,3.8923879823558427,0.0013901385651270866,0.13901385651270867,0.11591263751565609,0.5714285714285714,1.6097846889952172,-1.5546873573710673,1.5545848755142764,-3.5337619313744684
buy_after_first_green_after_two_reds,2023-09-01,2024-08-31,True,26,2600.0,5.11188652694562,4.591886526945619,0.001766110202671392,0.1766110202671392,0.11591263751565609,0.5769230769230769,1.6097846889952172,-1.5546873573710673,1.812073327835549,-3.5337619313744684
buy_after_first_green_after_two_reds,2023-10-01,2024-09-30,True,24,2400.0,6.714254341896286,6.2342543418962855,0.002597605975790119,0.2597605975790119,0.18947184268931275,0.625,1.6097846889952172,-1.4194612952336394,2.685013090216105,-1.5415889548081085
buy_after_first_green_after_two_reds,2023-11-01,2024-10-31,True,21,2100.0,7.440280815341195,7.020280815341193,0.003342990864448187,0.3342990864448187,0.2453754830299393,0.6666666666666666,1.6097846889952172,-1.4144884504102806,4.099977822650612,-1.4250687066273127
buy_after_first_green_after_two_reds,2023-12-01,2024-11-30,True,23,2300.0,7.800076483002284,7.340076483002283,0.0031913376013053404,0.31913376013053407,0.2453754830299393,0.6956521739130435,1.6097846889952172,-1.4144884504102806,4.2411914725893345,-1.4250687066273127
buy_after_first_green_after_two_reds,2024-01-01,2024-12-31,True,26,2600.0,7.9759496240706325,7.455949624070632,0.0028676729323348586,0.2867672932334858,0.18947184268931275,0.6538461538461539,1.6097846889952172,-1.4144884504102806,3.384653893097339,-1.4250687066273127
buy_after_first_green_after_two_reds,2024-02-01,2025-01-31,True,27,2700.0,5.349224121966234,4.809224121966233,0.001781194119246753,0.17811941192467529,0.09825707268262597,0.5925925925925926,1.6097846889952172,-1.4144884504102806,2.323654088753811,-1.4250687066273127
buy_after_first_green_after_two_reds,2024-03-01,2025-02-28,True,25,2500.0,3.1414623527517893,2.641462352751789,0.0010565849411007155,0.10565849411007155,0.03637243387983659,0.56,1.0787923183527925,-1.4144884504102806,1.7270159083539829,-1.4250687066273127
buy_after_first_green_after_two_reds,2024-04-01,2025-03-31,False,25,2500.0,-2.625105285259277,-3.1251052852592776,-0.0012500421141037111,-0.1250042114103711,0.0061244394130777376,0.52,1.0787923183527925,-1.8088563049853423,0.6195945938103579,-5.273698526102411
buy_after_first_green_after_two_reds,2024-05-01,2025-04-30,False,25,2500.0,-6.275642549759308,-6.775642549759309,-0.0027102570199037234,-0.27102570199037235,-0.06245683555051949,0.48,0.9778882861993332,-2.0925641275724183,0.3718662162718794,-9.047693835613664
buy_after_first_green_after_two_reds,2024-06-01,2025-05-31,False,25,2500.0,-7.111501975606804,-7.611501975606805,-0.0030446007902427217,-0.3044600790242722,-0.10492929636078062,0.44,0.9778882861993332,-2.0925641275724183,0.3350420622899095,-9.047693835613664
buy_after_first_green_after_two_reds,2024-07-01,2025-06-30,False,23,2300.0,-6.665780730499548,-7.1257807304995495,-0.003098165534999804,-0.30981655349998044,-0.14386281125870146,0.43478260869565216,0.9778882861993332,-2.0925641275724183,0.3740604052635654,-9.047693835613664
buy_after_first_green_after_two_reds,2024-08-01,2025-07-31,False,21,2100.0,-6.546737636747301,-6.966737636747304,-0.0033174941127368115,-0.3317494112736811,-0.14386281125870146,0.42857142857142855,0.9778882861993332,-2.0925641275724183,0.3786665721077001,-9.047693835613664
buy_after_first_green_after_two_reds,2024-09-01,2025-08-31,False,22,2200.0,-7.559695346352058,-7.999695346352059,-0.003636225157432754,-0.3636225157432754,-0.2727945998172576,0.4090909090909091,0.9778882861993332,-2.0925641275724183,0.34672455050679973,-9.047693835613664
buy_after_first_green_after_two_reds,2024-10-01,2025-09-30,False,24,2400.0,-6.532008361483288,-7.012008361483288,-0.002921670150618037,-0.2921670150618037,-0.12439605380974103,0.4583333333333333,0.9778882861993332,-2.0925641275724183,0.427381579438903,-9.047693835613664
buy_after_first_green_after_two_reds,2024-11-01,2025-10-31,False,25,2500.0,-5.756187885186736,-6.256187885186737,-0.002502475154074695,-0.2502475154074695,-0.08725452099836105,0.48,0.9778882861993332,-2.0925641275724183,0.48673107239575536,-9.04769383561366
buy_after_first_green_after_two_reds,2024-12-01,2025-11-30,False,26,2600.0,-9.193306048533879,-9.713306048533878,-0.0037358869417437996,-0.37358869417437995,-0.2533278423682972,0.4230769230769231,0.9778882861993332,-2.1103322135125024,0.37390221849756483,-10.242910109612227
buy_after_first_green_after_two_reds,2025-01-01,2025-12-31,False,25,2500.0,-8.7164768074804,-9.216476807480399,-0.0036865907229921596,-0.36865907229921596,-0.08725452099836105,0.48,0.8022080949353616,-2.1103322135125024,0.370975897442655,-10.242910109612229
buy_after_first_green_after_two_reds,2025-02-01,2026-01-31,False,26,2600.0,-7.721522186026718,-8.24152218602672,-0.0031698162253948918,-0.3169816225394892,0.15169397999385884,0.5384615384615384,0.8022080949353616,-2.1103322135125024,0.4240120376960147,-7.92739811989029
buy_after_first_green_after_two_reds,2025-03-01,2026-02-28,False,29,2900.0,-7.824389993253231,-8.404389993253233,-0.0028980655149149076,-0.28980655149149076,0.18780925298042875,0.5517241379310345,0.8022080949353616,-2.1103322135125024,0.44783565853637836,-7.92739811989029
buy_after_first_green_after_two_reds,2025-04-01,2026-03-31,False,30,3000.0,-1.6088993090710657,-2.208899309071064,-0.0007362997696903547,-0.07362997696903546,0.2070941143205807,0.5666666666666667,2.8851329235347145,-2.1103322135125024,0.8159686679063798,-3.1373224956860524
buy_after_first_green_after_red_above_200dma,2014-05-01,2015-04-30,False,14,1400.0,-1.3356207714669504,-1.6156207714669506,-0.0011540148367621076,-0.11540148367621075,-0.09150518412584738,0.42857142857142855,1.6348173571953928,-1.7287845968712379,0.6918764533746855,-4.6667445488663795
buy_after_first_green_after_red_above_200dma,2014-06-01,2015-05-31,False,19,1900.0,0.07831724927537254,-0.30168275072462775,-0.00015878039511822513,-0.01587803951182251,0.051787508973431,0.5263157894736842,1.6348173571953928,-1.7287845968712379,0.9450136438829073,-4.6667445488663795
buy_after_first_green_after_red_above_200dma,2014-07-01,2015-06-30,False,25,2500.0,-1.745079069457156,-2.2450790694571565,-0.0008980316277828626,-0.08980316277828626,-0.03191753068764401,0.44,1.6348173571953928,-1.7287845968712379,0.700362494465814,-4.6667445488663795
buy_after_first_green_after_red_above_200dma,2014-08-01,2015-07-31,False,28,2800.0,-3.236262430269121,-3.7962624302691217,-0.0013558080108104005,-0.13558080108104006,-0.09746394946966938,0.42857142857142855,1.6348173571953928,-1.7287845968712379,0.6074342181756199,-4.6667445488663795
buy_after_first_green_after_red_above_200dma,2014-09-01,2015-08-31,False,32,3200.0,-4.5697714873424,-5.209771487342399,-0.0016280535897944997,-0.16280535897944998,-0.14552030836063265,0.40625,1.6348173571953928,-1.7287845968712379,0.5481752339681223,-5.781827212407109
buy_after_first_green_after_red_above_200dma,2014-10-01,2015-09-30,False,32,3200.0,-4.5697714873424,-5.209771487342399,-0.0016280535897944997,-0.16280535897944998,-0.14552030836063265,0.40625,1.6348173571953928,-1.7287845968712379,0.5481752339681223,-5.781827212407109
buy_after_first_green_after_red_above_200dma,2014-11-01,2015-10-31,False,33,3300.0,-4.473663846784969,-5.133663846784969,-0.0015556557111469603,-0.15556557111469602,-0.12803024846957053,0.42424242424242425,1.6348173571953928,-1.7287845968712379,0.5547757762321441,-5.781827212407109
buy_after_first_green_after_red_above_200dma,2014-12-01,2015-11-30,False,36,3600.0,-4.1771270793777395,-4.897127079377739,-0.0013603130776049276,-0.13603130776049277,-0.07997388957860727,0.4444444444444444,1.6348173571953928,-1.7287845968712379,0.5888808570291287,-5.781827212407109
buy_after_first_green_after_red_above_200dma,2015-01-01,2015-12-31,False,39,3900.0,-6.416767311129233,-7.196767311129234,-0.0018453249515715984,-0.18453249515715983,-0.16301036825169476,0.41025641025641024,1.6348173571953928,-1.7287845968712379,0.4935897530535054,-7.322204227866597
buy_after_first_green_after_red_above_200dma,2015-02-01,2016-01-31,False,39,3900.0,-6.416767311129233,-7.196767311129234,-0.0018453249515715984,-0.18453249515715983,-0.16301036825169476,0.41025641025641024,1.6348173571953928,-1.7287845968712379,0.4935897530535054,-7.322204227866597
