Date,Open,High,Low,Close,green,red,flat,intraday_return,sma_200,signal,strategy,trade_date,gross_profit,cost,net_profit,cumulative_net_profit
2017-01-12,2270.5,2270.5,2248.5,2263.5,False,True,False,-0.0030830213609337465,2139.8425,True,buy_after_first_green_after_two_reds,2017-01-12,-0.30830213609337465,0.02,-0.32830213609337466,-15.574734598807634
2017-02-03,2274.0,2294.0,2270.5,2291.0,True,False,False,0.007475813544415066,2156.23375,True,buy_after_first_green_after_two_reds,2017-02-03,0.7475813544415066,0.02,0.7275813544415066,-14.847153244366128
2017-03-10,2367.5,2379.75,2362.25,2371.75,True,False,False,0.0017951425554383338,2190.29375,True,buy_after_first_green_after_two_reds,2017-03-10,0.17951425554383338,0.02,0.1595142555438334,-14.687638988822295
2017-03-23,2342.25,2356.0,2338.25,2340.0,False,True,False,-0.0009606147934678733,2202.78625,True,buy_after_first_green_after_two_reds,2017-03-23,-0.09606147934678733,0.02,-0.11606147934678733,-14.803700468169081
2017-04-05,2358.75,2375.0,2343.75,2346.5,False,True,False,-0.005193428722840454,2214.4025,True,buy_after_first_green_after_two_reds,2017-04-05,-0.5193428722840454,0.02,-0.5393428722840454,-15.343043340453127
2017-04-18,2345.0,2347.0,2330.25,2337.25,False,True,False,-0.0033049040511726746,2225.96375,True,buy_after_first_green_after_two_reds,2017-04-18,-0.33049040511726746,0.02,-0.3504904051172675,-15.693533745570395
2017-04-21,2352.75,2356.0,2340.5,2347.5,False,True,False,-0.002231431303793441,2229.86375,True,buy_after_first_green_after_two_reds,2017-04-21,-0.22314313037934408,0.02,-0.24314313037934407,-15.93667687594974
2017-05-05,2386.0,2399.25,2379.0,2397.75,True,False,False,0.004924559932942163,2242.6725,True,buy_after_first_green_after_two_reds,2017-05-05,0.4924559932942163,0.02,0.4724559932942163,-15.464220882655523
2017-05-11,2395.0,2395.25,2379.0,2391.0,False,True,False,-0.001670146137787043,2247.28625,True,buy_after_first_green_after_two_reds,2017-05-11,-0.1670146137787043,0.02,-0.1870146137787043,-15.651235496434227
2017-05-16,2399.75,2404.5,2393.75,2397.0,False,True,False,-0.0011459527034065609,2250.7775,True,buy_after_first_green_after_two_reds,2017-05-16,-0.11459527034065609,0.02,-0.13459527034065608,-15.785830766774883
2017-05-19,2364.0,2388.0,2361.0,2381.5,True,False,False,0.007402707275803833,2253.8025,True,buy_after_first_green_after_two_reds,2017-05-19,0.7402707275803833,0.02,0.7202707275803832,-15.0655600391945
2017-06-08,2431.5,2439.0,2427.25,2432.5,True,False,False,0.00041126876413732916,2269.69875,True,buy_after_first_green_after_two_reds,2017-06-08,0.041126876413732916,0.02,0.021126876413732915,-15.044433162780766
2017-07-26,2475.25,2479.75,2471.5,2473.25,False,True,False,-0.0008079991920008078,2316.11625,True,buy_after_first_green_after_two_reds,2017-07-26,-0.08079991920008078,0.02,-0.10079991920008079,-15.145233081980846
2017-08-02,2474.0,2476.0,2463.25,2473.5,False,True,False,-0.00020210185933711156,2324.42,True,buy_after_first_green_after_two_reds,2017-08-02,-0.020210185933711156,0.02,-0.04021018593371116,-15.185443267914557
2017-08-07,2472.25,2478.25,2472.0,2477.5,True,False,False,0.0021235716452623343,2329.61625,True,buy_after_first_green_after_two_reds,2017-08-07,0.21235716452623343,0.02,0.19235716452623344,-14.993086103388324
2017-09-28,2503.25,2508.25,2499.0,2507.75,True,False,False,0.001797663038050512,2385.545,True,buy_after_first_green_after_two_reds,2017-09-28,0.1797663038050512,0.02,0.15976630380505122,-14.833319799583272
2017-11-14,2580.25,2582.25,2564.25,2578.0,False,True,False,-0.0008720085263056454,2434.51,True,buy_after_first_green_after_two_reds,2017-11-14,-0.08720085263056454,0.02,-0.10720085263056454,-14.940520652213836
2017-11-17,2584.25,2586.0,2574.75,2576.25,False,True,False,-0.0030956757279675395,2438.93625,True,buy_after_first_green_after_two_reds,2017-11-17,-0.30956757279675395,0.02,-0.32956757279675397,-15.27008822501059
2017-12-07,2630.5,2641.25,2626.25,2639.5,True,False,False,0.003421402775137805,2457.83875,True,buy_after_first_green_after_two_reds,2017-12-07,0.3421402775137805,0.02,0.3221402775137805,-14.947947947496809
2017-12-22,2686.75,2691.5,2682.25,2686.0,False,True,False,-0.00027914766911696365,2474.34375,True,buy_after_first_green_after_two_reds,2017-12-22,-0.027914766911696365,0.02,-0.04791476691169637,-14.995862714408505
